"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-30","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","99",",,W","73",",,W","  160",",,W","  120",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-08-31","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","84","H,,S","100",",,W","68",",,W","  130",",,W","  130",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-01","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","85","H,,S","100",",,W","72",",,W","  150",",,W","   80",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-02","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","86","H,,S","100",",,W","74",",,W","   90",",,W","   80",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-03","6.26",",,W",,,"0.78",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","96",",,W","75",",,W","   70",",,W","   70",",,W","21.0",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-04","5.59",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","93",",,W","76",",,W","  100",",,W","  100",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-05","4.03",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","82","H,,S","95",",,W","74",",,W","  140",",,W","  140",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-06","5.82",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","95",",,W","75",",,W","  130",",,W","  130",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-07","2.91",",,W",,,"0.34",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","89",",,W","76",",,W","  120",",,W","  120",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-08","5.37",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","81","H,,S","94",",,W","74",",,W","   20",",,W","  320",",,W","18.1",",,W","23.0",",,W",,,,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-09","7.16",",,W",,,"2.08",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","79",",,W","74",",,W","   10",",,W","   10",",,W","13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-10","8.50",",,W",,,"0.13",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","77",",,W","72",",,W","  360",",,W","   30",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-11","6.71",",,W",,,"0.29",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","86",",,W","72",",,W","  360",",,W","   70",",,W","16.1",",,W","19.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-12","5.59",",,W",,,"0.28",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","87",",,W","75",",,W","   40",",,W","   40",",,W","25.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-13","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","92",",,W","73",",,W","  100",",,W","  110",",,W","23.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-14","8.28",",,W",,,"0.41",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","86",",,W","73",",,W","  120",",,W","  120",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-15","8.50",",,W",,,"0.10",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","86",",,W","74",",,W","  110",",,W","   80",",,W","19.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-16","4.03",",,W",,,"0.12",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","90",",,W","71",",,W","  180",",,W","  180",",,W","29.1",",,W","36.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-17","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","93",",,W","70",",,W","  200",",,W","  200",",,W","10.1",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-18","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","82","H,,S","93",",,W","73",",,W","  180",",,W","  150",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-19","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","93",",,W","70",",,W","  150",",,W","  170",",,W","13.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-20","5.82",",,W",,,"0.27",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","91",",,W","75",",,W","  150",",,W","  150",",,W","32.0",",,W","38.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-21","7.38",",,W",,,"0.17",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","90",",,W","77",",,W","  180",",,W","  170",",,W","19.9",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-22","8.50",",,W",,,"0.47",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","80",",,W","71",",,W","  220",",,W","  220",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-23","3.36",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","72","H,,S","80",",,W","66",",,W","  320",",,W","  320",",,W","10.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-24","3.13",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","77","H,,S","90",",,W","71",",,W","  160",",,W","  170",",,W","10.1",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-25","7.16",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","82","H,,S","94",",,W","74",",,W","  190",",,W","  200",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-26","8.72",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","81","H,,S","90",",,W","69",",,W","   10",",,W","   10",",,W","25.1",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-27","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","80",",,W","62",",,W","  350",",,W","  350",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-28","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","85",",,W","60",",,W","  140",",,W","  140",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-29","4.70",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","76","H,,S","81",",,W","69",",,W","   90",",,W","  100",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-09-30","3.58",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","75","H,,S","87",",,W","67",",,W","  150",",,W","  130",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-01","3.36",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","87",",,W","66",",,W","  150",",,W","  150",",,W","17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-02","4.70",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","78","H,,S","89",",,W","68",",,W","  110",",,W","  110",",,W","14.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-03","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","91",",,W","72",",,W","  150",",,W","  140",",,W","16.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-04","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","91",",,W","69",",,W","  160",",,W","  150",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-05","8.95",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","81","H,,S","92",",,W","74",",,W","  150",",,W","  170",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-06","7.16",",,W",,,"0.48",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","87",",,W","73",",,W","  140",",,W","  180",",,W","17.0",",,W","21.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-07","8.05",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","79","H,,S","89",",,W","70",",,W","  140",",,W","  130",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-08","5.37",",,W",,,"0.53",",,W,2400","0.0",",,W","0.0",",,W","77","H,,S","85",",,W","72",",,W","  170",",,W","  180",",,W","23.0",",,W","30.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-09","5.82",",,W",,,"0.47",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","82",",,W","68",",,W","  250",",,W","  250",",,W","23.0",",,W","31.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-10","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","79",",,W","61",",,W","  350",",,W","  350",",,W","18.1",",,W","21.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-11","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","76",",,W","60",",,W","   30",",,W","   30",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-12","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","86",",,W","59",",,W","  190",",,W","  170",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-13","11.63",",,W",,,"0.08",",,W,2400","0.0",",,W","0.0",",,W","80","H,,S","91",",,W","70",",,W","  200",",,W","  180",",,W","25.9",",,W","35.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-14","7.83",",,W",,,"0.06",",,W,2400","0.0",",,W","0.0",",,W","78","H,,S","91",",,W","68",",,W","  170",",,W","  190",",,W","19.9",",,W","23.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-15","18.79",",,W",,,"2.25",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","76",",,W","45",",,W","  350",",,W","   10",",,W","28.0",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-16","13.20",",,W",,,"0.64",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","53",",,W","48",",,W","   10",",,W","  350",",,W","21.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-17","12.75",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","60",",,W","51",",,W","   20",",,W","   30",",,W","23.0",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-18","10.51",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","62",",,W","55",",,W","   10",",,W","   20",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-19","6.93",",,W",,,"1.11",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","66",",,W","60",",,W","  350",",,W","  340",",,W","13.0",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-20","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","68",",,W","60",",,W","   10",",,W","   20",",,W","21.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-21","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","74",",,W","55",",,W","   40",",,W","   20",",,W","18.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-22","4.25",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","66",",,W","55",",,W","   10",",,W","   40",",,W","10.1",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-23","6.04",",,W",,,"0.35",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","68",",,W","53",",,W","   40",",,W","   50",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-24","6.49",",,W",,,"0.46",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","63",",,W","58",",,W","   30",",,W","   20",",,W","12.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-25","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","69",",,W","50",",,W","  340",",,W","  320",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-26","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","80",",,W","49",",,W","   10",",,W","   10",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-27","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","86",",,W","49",",,W","  200",",,W","  230",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-28","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","84",",,W","52",",,W","  190",",,W","  190",",,W","17.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-29","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","85",",,W","54",",,W","  200",",,W","  200",",,W","18.1",",,W","25.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-30","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","85",",,W","65",",,W","  190",",,W","  200",",,W","23.0",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-10-31","10.96",",,W",,,"0.57",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","85",",,W","57",",,W","  190",",,W","  180",",,W","25.1",",,W","34.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-01","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","70",",,W","48",",,W","  350",",,W","  320",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-02","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","78",",,W","40",",,W","  330",",,W","  340",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-03","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","79",",,W","46",",,W","  190",",,W","  170",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-04","7.38",",,W",,,"0.51",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","73",",,W","51",",,W","   30",",,W","   60",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-05","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","80",",,W","51",",,W","  190",",,W","  180",",,W","21.9",",,W","31.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-06","2.24",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","80",",,W","58",",,W","  170",",,W","  170",",,W","12.1",",,W","15.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-07","8.05",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","76","H,,S","88",",,W","64",",,W","   20",",,W","   20",",,W","23.0",",,W","27.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-08","12.53",",,W",,,"0.96",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","64",",,W","57",",,W","   10",",,W","   10",",,W","21.9",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-09","19.91",",,W",,,"0.13",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","60",",,W","51",",,W","   10",",,W","   20",",,W","31.1",",,W","36.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-10","8.50",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","51","H,,S","54",",,W","48",",,W","   30",",,W","   30",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-11","6.49",",,W",,,"0.22",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","56",",,W","48",",,W","   20",",,W","   30",",,W","14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-12","17.00",",,W",,,"0.15",",,W,2400","0.0",",,W","0.0",",,W","50","H,,S","51",",,W","39",",,W","  340",",,W","  350",",,W","30.0",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-13","14.76",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","41","H,,S","49",",,W","34",",,W","  360",",,W","  350",",,W","29.1",",,W","35.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-14","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","40","H,,S","56",",,W","24",",,W","  340",",,W","  320",",,W","14.1",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-15","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","43","H,,S","66",",,W","27",",,W","  190",",,W","  180",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-16","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","49","H,,S","70",",,W","32",",,W","  190",",,W","  200",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00013904","AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US","30.1831","-97.6799","146.3","2018-11-17","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","52","H,,S","75",",,W","38",",,W","  180",",,W","  170",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,
